id,nome,localidade,frequencia
58368,giordani,52,17
58369,giordani,31,227
58370,giordani,50,23
58371,giordani,51,65
58372,giordani,26,19
58373,giordani,41,465
58374,giordani,33,30
58375,giordani,11,18
58376,giordani,43,1434
58377,giordani,42,553
58378,giordani,35,271
58379,gabardo,0,3183
58380,gabardo,50,21
58381,gabardo,51,35
58382,gabardo,41,2340
58383,gabardo,33,30
58384,gabardo,43,274
58385,gabardo,42,372
58386,gabardo,35,69
58387,galeano,0,3182
58388,galeano,29,21
58389,galeano,53,22
58390,galeano,52,28
58391,galeano,31,58
58392,galeano,50,1382
58393,galeano,51,124
58394,galeano,41,388
58395,galeano,33,132
58396,galeano,11,19
58397,galeano,43,99
58398,galeano,42,99
58399,galeano,35,745
58400,reinert,0,3178
58401,reinert,31,29
58402,reinert,41,219
58403,reinert,33,16
58404,reinert,43,43
58405,reinert,42,2732
58406,reinert,35,86
58407,curado,0,3177
58408,curado,13,48
58409,curado,29,16
58410,curado,23,24
58411,curado,53,344
58412,curado,52,1256
58413,curado,31,65
58414,curado,50,50
58415,curado,51,527
58416,curado,26,133
58417,curado,41,33
58418,curado,33,172
58419,curado,35,416
58420,curado,17,41
58421,erthal,0,3150
58422,erthal,53,28
58423,erthal,32,30
58424,erthal,31,19
58425,erthal,41,297
58426,erthal,33,942
58427,erthal,43,1355
58428,erthal,42,359
58429,erthal,35,62
58430,veber,0,3147
58431,veber,29,19
58432,veber,52,15
58433,veber,31,28
58434,veber,50,38
58435,veber,51,109
58436,veber,41,440
58437,veber,33,24
58438,veber,43,1285
58439,veber,42,1017
58440,veber,35,90
58441,alano,0,3136
58442,alano,29,17
58443,alano,23,22
58444,alano,31,24
58445,alano,50,18
58446,alano,15,20
58447,alano,41,191
58448,alano,33,48
58449,alano,43,641
58450,alano,42,1991
58451,alano,35,85
58452,kraho,0,3134
58453,kraho,17,3113
58454,hoff,0,3133
58455,hoff,29,36
58456,hoff,53,39
58457,hoff,52,22
58458,hoff,31,26
58459,hoff,50,36
58460,hoff,51,33
58461,hoff,41,298
58462,hoff,33,25
58463,hoff,43,1830
58464,hoff,42,561
58465,hoff,35,187
58466,brustolin,0,3113
58467,brustolin,29,17
58468,brustolin,50,22
58469,brustolin,51,83
58470,brustolin,41,1122
58471,brustolin,11,33
58472,brustolin,43,946
58473,brustolin,42,608
58474,brustolin,35,239
58475,nojosa,0,3108
58476,nojosa,23,2334
58477,nojosa,52,48
58478,nojosa,21,363
58479,nojosa,15,142
58480,nojosa,26,33
58481,nojosa,22,16
58482,nojosa,33,20
58483,nojosa,35,81
58484,lamim,0,3107
58485,lamim,53,19
58486,lamim,32,23
58487,lamim,52,38
58488,lamim,31,841
58489,lamim,51,22
58490,lamim,41,187
58491,lamim,33,269
58492,lamim,43,19
58493,lamim,42,1068
58494,lamim,35,578
58495,link,0,3105
58496,link,52,15
58497,link,31,24
58498,link,50,30
58499,link,51,59
58500,link,41,434
58501,link,33,46
58502,link,11,49
58503,link,43,1559
58504,link,42,728
58505,link,35,98
58506,vinhal,0,3088
58507,vinhal,53,167
58508,vinhal,52,1134
58509,vinhal,31,1247
58510,vinhal,50,42
58511,vinhal,51,80
58512,vinhal,15,61
58513,vinhal,33,27
58514,vinhal,35,140
58515,vinhal,17,109
58516,renner,0,3085
58517,renner,29,31
58518,renner,23,32
58519,renner,53,23
58520,renner,32,20
58521,renner,52,56
58522,renner,21,18
58523,renner,31,82
58524,renner,51,88
58525,renner,15,20
58526,renner,26,27
58527,renner,41,310
58528,renner,33,76
58529,renner,11,29
58530,renner,24,16
58531,renner,43,1690
58532,renner,42,287
58533,renner,35,192
58534,renner,17,15
58535,leites,0,3078
58536,leites,29,16
58537,leites,23,20
58538,leites,52,21
58539,leites,31,58
58540,leites,50,25
58541,leites,51,17
58542,leites,15,17
58543,leites,26,16
58544,leites,41,124
58545,leites,33,42
58546,leites,43,2371
58547,leites,42,134
58548,leites,35,124
58549,baltar,0,3076
58550,baltar,27,29
58551,baltar,13,18
58552,baltar,29,191
58553,baltar,53,49
58554,baltar,32,53
58555,baltar,31,151
58556,baltar,50,20
58557,baltar,25,66
58558,baltar,26,260
58559,baltar,41,37
58560,baltar,33,1653
58561,baltar,43,73
58562,baltar,42,23
58563,baltar,35,391
58564,ronchi,0,3075
58565,ronchi,53,30
58566,ronchi,32,208
58567,ronchi,31,20
58568,ronchi,50,28
58569,ronchi,51,22
58570,ronchi,41,270
58571,ronchi,43,80
58572,ronchi,42,1592
58573,ronchi,35,788
58574,schumacher,0,3074
58575,schumacher,32,249
58576,schumacher,52,31
58577,schumacher,31,24
58578,schumacher,51,23
58579,schumacher,41,262
58580,schumacher,33,117
58581,schumacher,11,23
58582,schumacher,43,1452
58583,schumacher,42,615
58584,schumacher,35,208
58585,tres,0,3073
58586,tres,29,28
58587,tres,53,29
58588,tres,32,204
58589,tres,52,35
58590,tres,31,56
58591,tres,50,24
58592,tres,51,116
58593,tres,41,357
58594,tres,33,122
58595,tres,11,50
58596,tres,43,1340
58597,tres,42,318
58598,tres,35,340
58599,cantanheide,0,3072
58600,cantanheide,13,18
58601,cantanheide,16,17
58602,cantanheide,53,56
58603,cantanheide,52,80
58604,cantanheide,21,2380
58605,cantanheide,31,16
58606,cantanheide,51,36
58607,cantanheide,15,269
58608,cantanheide,22,17
58609,cantanheide,33,44
58610,cantanheide,14,16
58611,cantanheide,35,51
58612,cantanheide,17,47
58613,both,0,3071
58614,both,31,87
58615,both,50,59
58616,both,51,97
58617,both,41,320
58618,both,33,22
58619,both,43,1708
58620,both,42,652
58621,both,35,75
58622,progenio,0,3071
58623,progenio,12,52
58624,progenio,13,110
58625,progenio,16,26
58626,progenio,52,22
58627,progenio,15,2735
58628,progenio,42,33
58629,progenio,35,18
58630,kunzler,0,3062
58631,kunzler,27,15
58632,kunzler,29,17
58633,kunzler,50,17
58634,kunzler,51,37
58635,kunzler,41,268
58636,kunzler,33,18
58637,kunzler,43,2073
58638,kunzler,42,517
58639,kunzler,35,36
58640,rohr,0,3061
58641,rohr,32,372
58642,rohr,50,35
58643,rohr,51,51
58644,rohr,15,17
58645,rohr,41,251
58646,rohr,33,151
58647,rohr,11,38
58648,rohr,43,1581
58649,rohr,42,414
58650,rohr,35,79
58651,roth,0,3050
58652,roth,29,27
58653,roth,31,62
58654,roth,50,22
58655,roth,51,35
58656,roth,41,775
58657,roth,33,66
58658,roth,14,44
58659,roth,43,1364
58660,roth,42,341
58661,roth,35,260
58662,alencastro,0,3047
58663,alencastro,23,38
58664,alencastro,53,71
58665,alencastro,52,291
58666,alencastro,31,41
58667,alencastro,50,184
58668,alencastro,51,372
58669,alencastro,26,116
58670,alencastro,41,28
58671,alencastro,33,152
58672,alencastro,24,15
58673,alencastro,43,1448
58674,alencastro,42,118
58675,alencastro,35,129
58676,agnol,0,3033
58677,agnol,31,38
58678,agnol,50,31
58679,agnol,51,93
58680,agnol,41,488
58681,agnol,43,1668
58682,agnol,42,500
58683,agnol,35,107
58684,agnol,17,17
58685,bock,0,3026
58686,bock,53,16
58687,bock,50,43
58688,bock,51,56
58689,bock,41,212
58690,bock,33,59
58691,bock,43,2085
58692,bock,42,275
58693,bock,35,202
58694,scheidt,0,3025
58695,scheidt,50,29
58696,scheidt,51,35
58697,scheidt,41,630
58698,scheidt,33,24
58699,scheidt,43,435
58700,scheidt,42,1690
58701,scheidt,35,133
58702,bierhals,0,3022
58703,bierhals,51,18
58704,bierhals,43,2937
58705,bierhals,42,29
58706,amoras,0,3019
58707,amoras,13,19
58708,amoras,16,1317
58709,amoras,29,63
58710,amoras,53,53
58711,amoras,52,42
58712,amoras,31,25
58713,amoras,15,1184
58714,amoras,41,34
58715,amoras,33,61
58716,amoras,11,22
58717,amoras,42,43
58718,amoras,35,97
58719,bini,0,3019
58720,bini,31,81
58721,bini,50,20
58722,bini,51,90
58723,bini,41,1196
58724,bini,33,62
58725,bini,43,87
58726,bini,42,402
58727,bini,35,1020
58728,kist,0,3016
58729,kist,50,23
58730,kist,51,60
58731,kist,41,286
58732,kist,43,2000
58733,kist,42,520
58734,kist,35,57
58735,sandim,0,3012
58736,sandim,16,109
58737,sandim,53,19
58738,sandim,52,60
58739,sandim,31,556
58740,sandim,50,1012
58741,sandim,51,25
58742,sandim,15,348
58743,sandim,41,41
58744,sandim,33,170
58745,sandim,43,288
58746,sandim,42,26
58747,sandim,35,316
58748,will,0,3009
58749,will,29,75
58750,will,32,721
58751,will,52,18
58752,will,31,113
58753,will,50,16
58754,will,51,60
58755,will,15,63
58756,will,41,280
58757,will,33,123
58758,will,11,216
58759,will,43,37
58760,will,42,1017
58761,will,35,207
58762,fronza,0,3008
58763,fronza,50,15
58764,fronza,51,52
58765,fronza,41,282
58766,fronza,33,23
58767,fronza,43,661
58768,fronza,42,1659
58769,fronza,35,248
58770,esquerdo,0,2993
58771,esquerdo,13,317
58772,esquerdo,16,64
58773,esquerdo,31,138
58774,esquerdo,50,20
58775,esquerdo,15,1575
58776,esquerdo,41,71
58777,esquerdo,33,185
58778,esquerdo,14,20
58779,esquerdo,43,80
58780,esquerdo,42,17
58781,esquerdo,35,446
58782,estumano,0,2989
58783,estumano,13,15
58784,estumano,52,18
58785,estumano,15,2845
58786,estumano,33,20
58787,estumano,42,21
58788,kessler,0,2982
58789,kessler,53,19
58790,kessler,52,20
58791,kessler,31,34
58792,kessler,50,28
58793,kessler,51,91
58794,kessler,41,331
58795,kessler,33,89
58796,kessler,11,16
58797,kessler,43,1559
58798,kessler,42,708
58799,kessler,35,75
58800,giacomelli,0,2981
58801,giacomelli,32,23
58802,giacomelli,31,65
58803,giacomelli,50,20
58804,giacomelli,51,73
58805,giacomelli,41,233
58806,giacomelli,33,15
58807,giacomelli,43,1352
58808,giacomelli,42,600
58809,giacomelli,35,564
58810,galucio,0,2969
58811,galucio,13,877
58812,galucio,16,28
58813,galucio,15,1867
58814,galucio,33,38
58815,galucio,14,16
58816,galucio,35,41
58817,luft,0,2963
58818,luft,29,31
58819,luft,52,29
58820,luft,31,18
58821,luft,50,20
58822,luft,51,96
58823,luft,41,470
58824,luft,43,1698
58825,luft,42,504
58826,luft,35,47
58827,bravin,0,2958
58828,bravin,29,48
58829,bravin,53,27
58830,bravin,32,1398
58831,bravin,21,57
58832,bravin,31,78
58833,bravin,50,19
58834,bravin,51,94
58835,bravin,15,25
58836,bravin,41,321
58837,bravin,33,175
58838,bravin,11,107
58839,bravin,35,563
58840,meier,0,2949
58841,meier,13,19
58842,meier,32,118
58843,meier,52,20
58844,meier,31,81
58845,meier,50,26
58846,meier,51,60
58847,meier,41,399
58848,meier,33,207
58849,meier,43,577
58850,meier,42,1094
58851,meier,35,293
58852,jedus,0,2948
58853,jedus,29,1018
58854,jedus,53,22
58855,jedus,32,69
58856,jedus,52,182
58857,jedus,21,38
58858,jedus,31,310
58859,jedus,50,22
58860,jedus,51,52
58861,jedus,15,69
58862,jedus,41,98
58863,jedus,33,136
58864,jedus,11,17
58865,jedus,43,31
58866,jedus,42,81
58867,jedus,28,47
58868,jedus,35,684
58869,laborda,0,2947
58870,laborda,13,2409
58871,laborda,29,69
58872,laborda,15,37
58873,laborda,11,239
58874,laborda,14,17
58875,laborda,43,22
58876,laborda,35,84
58877,mergulhao,0,2931
58878,mergulhao,27,53
58879,mergulhao,13,68
58880,mergulhao,29,107
58881,mergulhao,53,36
58882,mergulhao,31,20
58883,mergulhao,51,42
58884,mergulhao,15,269
58885,mergulhao,25,26
58886,mergulhao,26,1140
58887,mergulhao,41,81
58888,mergulhao,33,93
58889,mergulhao,42,19
58890,mergulhao,35,900
58891,vilalba,0,2924
58892,vilalba,23,19
58893,vilalba,52,17
58894,vilalba,50,2051
58895,vilalba,51,126
58896,vilalba,41,129
58897,vilalba,33,50
58898,vilalba,43,51
58899,vilalba,42,42
58900,vilalba,35,363
58901,lenzi,0,2918
58902,lenzi,29,21
58903,lenzi,53,44
58904,lenzi,32,148
58905,lenzi,31,118
58906,lenzi,51,51
58907,lenzi,41,373
58908,lenzi,33,120
58909,lenzi,11,76
58910,lenzi,43,229
58911,lenzi,42,1190
58912,lenzi,35,477
58913,kaminski,0,2912
58914,kaminski,50,17
58915,kaminski,51,104
58916,kaminski,41,1596
58917,kaminski,33,25
58918,kaminski,43,572
58919,kaminski,42,426
58920,kaminski,35,100
58921,sehn,0,2912
58922,sehn,50,15
58923,sehn,51,98
58924,sehn,41,370
58925,sehn,11,15
58926,sehn,43,1596
58927,sehn,42,713
58928,sehn,35,40
58929,stadler,0,2912
58930,stadler,52,17
58931,stadler,31,33
58932,stadler,50,25
58933,stadler,51,24
58934,stadler,41,2268
58935,stadler,33,102
58936,stadler,43,109
58937,stadler,42,112
58938,stadler,35,179
58939,webber,0,2912
58940,webber,53,27
58941,webber,31,25
58942,webber,51,72
58943,webber,41,321
58944,webber,33,64
58945,webber,43,1780
58946,webber,42,475
58947,webber,35,96
58948,schuh,0,2906
58949,schuh,50,32
58950,schuh,51,64
58951,schuh,41,279
58952,schuh,43,1709
58953,schuh,42,703
58954,schuh,35,56
58955,trevisol,0,2903
58956,trevisol,29,24
58957,trevisol,53,25
58958,trevisol,32,44
58959,trevisol,51,103
58960,trevisol,41,297
58961,trevisol,33,30
58962,trevisol,43,845
58963,trevisol,42,1275
58964,trevisol,35,194
58965,maurer,0,2900
58966,maurer,53,30
58967,maurer,50,22
58968,maurer,51,18
58969,maurer,41,572
58970,maurer,33,25
58971,maurer,43,1635
58972,maurer,42,448
58973,maurer,35,112
58974,strapasson,0,2896
58975,strapasson,51,59
58976,strapasson,41,1552
58977,strapasson,43,702
58978,strapasson,42,314
58979,strapasson,35,193
58980,bonete,0,2891
58981,bonete,13,118
58982,bonete,31,53
58983,bonete,50,31
58984,bonete,51,68
58985,bonete,41,1243
58986,bonete,33,21
58987,bonete,11,26
58988,bonete,43,212
58989,bonete,42,555
58990,bonete,35,508
58991,garreto,0,2886
58992,garreto,13,17
58993,garreto,23,21
58994,garreto,53,65
58995,garreto,52,83
58996,garreto,21,2268
58997,garreto,31,37
58998,garreto,51,21
58999,garreto,15,176
59000,garreto,41,19
59001,garreto,33,33
59002,garreto,35,55
59003,garreto,17,32
59004,monsores,0,2886
59005,monsores,27,20
59006,monsores,53,25
59007,monsores,32,17
59008,monsores,31,105
59009,monsores,33,2556
59010,monsores,42,17
59011,monsores,35,100
59012,esser,0,2885
59013,esser,53,22
59014,esser,52,46
59015,esser,21,22
59016,esser,31,28
59017,esser,50,32
59018,esser,51,111
59019,esser,41,934
59020,esser,33,24
59021,esser,11,16
59022,esser,43,127
59023,esser,42,1415
59024,esser,35,90
59025,lescano,0,2879
59026,lescano,13,15
59027,lescano,50,2025
59028,lescano,51,73
59029,lescano,41,93
59030,lescano,33,23
59031,lescano,43,342
59032,lescano,42,65
59033,lescano,35,196
59034,mazur,0,2879
59035,mazur,51,15
59036,mazur,41,2305
59037,mazur,33,45
59038,mazur,11,27
59039,mazur,43,42
59040,mazur,42,180
59041,mazur,35,224
59042,schons,0,2879
59043,schons,12,24
59044,schons,50,33
59045,schons,51,112
59046,schons,41,435
59047,schons,33,22
59048,schons,11,18
59049,schons,43,1735
59050,schons,42,400
59051,schons,35,43
59052,frantz,0,2877
59053,frantz,29,23
59054,frantz,53,28
59055,frantz,52,18
59056,frantz,50,63
59057,frantz,51,62
59058,frantz,41,214
59059,frantz,43,2039
59060,frantz,42,322
59061,frantz,35,49
59062,frantz,17,16
59063,sateles,0,2877
59064,sateles,29,1666
59065,sateles,53,88
59066,sateles,52,216
59067,sateles,31,37
59068,sateles,51,79
59069,sateles,41,43
59070,sateles,11,18
59071,sateles,35,662
59072,bavaresco,0,2874
59073,bavaresco,31,16
59074,bavaresco,50,32
59075,bavaresco,51,81
59076,bavaresco,41,336
59077,bavaresco,43,1488
59078,bavaresco,42,504
59079,bavaresco,35,335
59080,tesch,0,2871
59081,tesch,29,38
59082,tesch,53,18
59083,tesch,32,1402
59084,tesch,31,62
59085,tesch,51,25
59086,tesch,26,22
59087,tesch,41,55
59088,tesch,33,233
59089,tesch,11,225
59090,tesch,43,480
59091,tesch,42,136
59092,tesch,35,141
59093,neis,0,2863
59094,neis,52,22
59095,neis,31,21
59096,neis,50,21
59097,neis,51,50
59098,neis,15,18
59099,neis,41,299
59100,neis,33,25
59101,neis,43,1365
59102,neis,42,903
59103,neis,35,81
59104,heinz,0,2862
59105,heinz,31,17
59106,heinz,50,24
59107,heinz,51,41
59108,heinz,41,327
59109,heinz,33,54
59110,heinz,11,16
59111,heinz,43,353
59112,heinz,42,1863
59113,heinz,35,138
59114,lavareda,0,2843
59115,lavareda,13,1991
59116,lavareda,53,26
59117,lavareda,31,15
59118,lavareda,15,612
59119,lavareda,26,28
59120,lavareda,33,44
59121,lavareda,11,16
59122,lavareda,14,18
59123,lavareda,35,42
59124,lamb,0,2833
59125,lamb,53,16
59126,lamb,31,16
59127,lamb,50,19
59128,lamb,51,51
59129,lamb,41,356
59130,lamb,43,1780
59131,lamb,42,520
59132,lamb,35,30
59133,paul,0,2831
59134,paul,13,26
59135,paul,16,16
59136,paul,29,25
59137,paul,23,24
59138,paul,53,23
59139,paul,32,30
59140,paul,52,39
59141,paul,31,223
59142,paul,50,24
59143,paul,51,27
59144,paul,15,27
59145,paul,26,16
59146,paul,41,341
59147,paul,33,145
59148,paul,14,26
59149,paul,43,268
59150,paul,42,1022
59151,paul,35,479
59152,libarino,0,2825
59153,libarino,29,1824
59154,libarino,32,27
59155,libarino,31,59
59156,libarino,41,31
59157,libarino,33,21
59158,libarino,35,810
59159,seibert,0,2824
59160,seibert,29,105
59161,seibert,32,325
59162,seibert,31,82
59163,seibert,50,24
59164,seibert,51,76
59165,seibert,15,18
59166,seibert,41,413
59167,seibert,33,18
59168,seibert,11,34
59169,seibert,43,1362
59170,seibert,42,254
59171,seibert,35,67
59172,seibert,17,17
59173,junkes,0,2823
59174,junkes,41,309
59175,junkes,43,16
59176,junkes,42,2437
59177,junkes,35,30
59178,kurtz,0,2823
59179,kurtz,13,16
59180,kurtz,31,23
59181,kurtz,51,53
59182,kurtz,41,291
59183,kurtz,33,68
59184,kurtz,11,34
59185,kurtz,43,1638
59186,kurtz,42,557
59187,kurtz,35,91
59188,deon,0,2814
59189,deon,31,159
59190,deon,50,15
59191,deon,51,50
59192,deon,26,25
59193,deon,41,342
59194,deon,24,16
59195,deon,43,1401
59196,deon,42,595
59197,deon,35,114
59198,neckel,0,2807
59199,neckel,31,17
59200,neckel,50,55
59201,neckel,51,73
59202,neckel,41,654
59203,neckel,11,31
59204,neckel,43,719
59205,neckel,42,1156
59206,neckel,35,64
59207,lyrio,0,2804
59208,lyrio,29,213
59209,lyrio,53,34
59210,lyrio,32,1218
59211,lyrio,31,116
59212,lyrio,50,27
59213,lyrio,41,25
59214,lyrio,33,745
59215,lyrio,43,131
59216,lyrio,42,19
59217,lyrio,35,217
59218,cipriani,0,2799
59219,cipriani,53,38
59220,cipriani,32,40
59221,cipriani,31,346
59222,cipriani,41,156
59223,cipriani,33,86
59224,cipriani,43,366
59225,cipriani,42,1385
59226,cipriani,35,317
59227,bresolin,0,2793
59228,bresolin,53,19
59229,bresolin,50,22
59230,bresolin,51,65
59231,bresolin,41,394
59232,bresolin,43,1741
59233,bresolin,42,393
59234,bresolin,35,95
59235,scariot,0,2792
59236,scariot,50,124
59237,scariot,51,115
59238,scariot,41,426
59239,scariot,43,1435
59240,scariot,42,569
59241,scariot,35,55
59242,eckert,0,2782
59243,eckert,52,18
59244,eckert,50,26
59245,eckert,51,147
59246,eckert,41,344
59247,eckert,33,42
59248,eckert,43,1595
59249,eckert,42,435
59250,eckert,35,115
59251,bravim,0,2761
59252,bravim,29,32
59253,bravim,53,33
59254,bravim,32,1817
59255,bravim,21,51
59256,bravim,31,161
59257,bravim,51,17
59258,bravim,15,38
59259,bravim,41,153
59260,bravim,33,143
59261,bravim,11,74
59262,bravim,35,217
59263,caninde,0,2759
59264,caninde,13,65
59265,caninde,29,20
59266,caninde,23,35
59267,caninde,53,31
59268,caninde,52,74
59269,caninde,21,152
59270,caninde,31,54
59271,caninde,51,23
59272,caninde,15,61
59273,caninde,25,60
59274,caninde,26,27
59275,caninde,33,132
59276,caninde,24,1635
59277,caninde,35,316
59278,sell,0,2753
59279,sell,31,72
59280,sell,50,17
59281,sell,51,18
59282,sell,41,228
59283,sell,33,16
59284,sell,43,966
59285,sell,42,1335
59286,sell,35,61
59287,graff,0,2751
59288,graff,31,17
59289,graff,50,16
59290,graff,51,58
59291,graff,41,398
59292,graff,33,17
59293,graff,43,1504
59294,graff,42,559
59295,graff,35,138
59296,timbo,0,2742
59297,timbo,29,28
59298,timbo,23,1862
59299,timbo,53,135
59300,timbo,31,23
59301,timbo,15,48
59302,timbo,33,347
59303,timbo,11,15
59304,timbo,24,16
59305,timbo,14,26
59306,timbo,35,142
59307,caliman,0,2741
59308,caliman,29,74
59309,caliman,53,48
59310,caliman,32,1543
59311,caliman,52,21
59312,caliman,31,151
59313,caliman,15,46
59314,caliman,41,67
59315,caliman,33,86
59316,caliman,11,45
59317,caliman,35,620
59318,flach,0,2739
59319,flach,29,31
59320,flach,53,17
59321,flach,52,30
59322,flach,31,18
59323,flach,51,99
59324,flach,41,226
59325,flach,33,44
59326,flach,43,1478
59327,flach,42,714
59328,flach,35,39
59329,salustino,0,2732
59330,salustino,29,41
59331,salustino,23,17
59332,salustino,53,20
59333,salustino,52,30
59334,salustino,31,48
59335,salustino,25,1208
59336,salustino,26,62
59337,salustino,33,277
59338,salustino,24,766
59339,salustino,28,21
59340,salustino,35,179
59341,matozo,0,2731
59342,matozo,32,28
59343,matozo,31,124
59344,matozo,50,188
59345,matozo,51,32
59346,matozo,26,16
59347,matozo,41,1351
59348,matozo,33,72
59349,matozo,11,51
59350,matozo,24,26
59351,matozo,43,368
59352,matozo,42,141
59353,matozo,35,292
59354,sanabria,0,2723
59355,sanabria,13,22
59356,sanabria,52,18
59357,sanabria,31,31
59358,sanabria,50,1557
59359,sanabria,51,109
59360,sanabria,41,140
59361,sanabria,11,17
59362,sanabria,14,72
59363,sanabria,43,411
59364,sanabria,42,87
59365,sanabria,35,211
59366,campista,0,2716
59367,campista,29,85
59368,campista,32,1039
59369,campista,52,22
59370,campista,31,58
59371,campista,50,28
59372,campista,51,17
59373,campista,41,15
59374,campista,33,1237
59375,campista,11,58
59376,campista,35,91
59377,campista,17,16
59378,kraemer,0,2715
59379,kraemer,31,25
59380,kraemer,50,36
59381,kraemer,51,90
59382,kraemer,41,334
59383,kraemer,33,49
59384,kraemer,43,1576
59385,kraemer,42,488
59386,kraemer,35,76
59387,seibel,0,2715
59388,seibel,29,21
59389,seibel,32,385
59390,seibel,52,23
59391,seibel,31,49
59392,seibel,50,15
59393,seibel,51,68
59394,seibel,41,255
59395,seibel,33,43
59396,seibel,43,1381
59397,seibel,42,405
59398,seibel,35,48
59399,massaneiro,0,2706
59400,massaneiro,53,15
59401,massaneiro,41,851
59402,massaneiro,33,24
59403,massaneiro,11,29
59404,massaneiro,42,1655
59405,massaneiro,35,96
59406,lamin,0,2704
59407,lamin,52,23
59408,lamin,31,366
59409,lamin,41,273
59410,lamin,33,236
59411,lamin,43,28
59412,lamin,42,1230
59413,lamin,35,488
59414,leivas,0,2699
59415,leivas,53,26
59416,leivas,32,73
59417,leivas,31,35
59418,leivas,50,36
59419,leivas,51,19
59420,leivas,41,106
59421,leivas,33,149
59422,leivas,43,1944
59423,leivas,42,107
59424,leivas,35,175
59425,maricaua,0,2691
59426,maricaua,13,2655
59427,maricaua,15,24
59428,dapper,0,2686
59429,dapper,53,17
59430,dapper,51,135
59431,dapper,41,306
59432,dapper,11,34
59433,dapper,43,1793
59434,dapper,42,293
59435,dapper,35,56
59436,camurca,0,2681
59437,camurca,12,101
59438,camurca,13,404
59439,camurca,23,1526
59440,camurca,53,33
59441,camurca,21,19
59442,camurca,51,15
59443,camurca,15,125
59444,camurca,26,17
59445,camurca,33,36
59446,camurca,11,69
59447,camurca,35,217
59448,jahn,0,2681
59449,jahn,51,17
59450,jahn,41,266
59451,jahn,43,1642
59452,jahn,42,641
59453,jahn,35,64
59454,schaffer,0,2681
59455,schaffer,32,161
59456,schaffer,31,40
59457,schaffer,50,18
59458,schaffer,51,51
59459,schaffer,41,227
59460,schaffer,33,39
59461,schaffer,43,947
59462,schaffer,42,1028
59463,schaffer,35,109
59464,arend,0,2673
59465,arend,52,19
59466,arend,50,19
59467,arend,51,54
59468,arend,41,180
59469,arend,43,1897
59470,arend,42,420
59471,arend,35,25
59472,chimenes,0,2672
59473,chimenes,12,15
59474,chimenes,13,38
59475,chimenes,29,25
59476,chimenes,23,92
59477,chimenes,53,49
59478,chimenes,32,38
59479,chimenes,52,60
59480,chimenes,21,51
59481,chimenes,31,36
59482,chimenes,50,1140
59483,chimenes,51,121
59484,chimenes,15,58
59485,chimenes,26,65
59486,chimenes,22,27
59487,chimenes,41,131
59488,chimenes,33,164
59489,chimenes,11,30
59490,chimenes,43,118
59491,chimenes,42,39
59492,chimenes,35,327
59493,chimenes,17,19
59494,pegado,0,2670
59495,pegado,13,25
59496,pegado,23,96
59497,pegado,53,30
59498,pegado,32,23
59499,pegado,52,26
59500,pegado,21,24
59501,pegado,51,27
59502,pegado,15,139
59503,pegado,25,155
59504,pegado,26,56
59505,pegado,33,280
59506,pegado,24,1547
59507,pegado,42,18
59508,pegado,35,159
59509,ceccon,0,2644
59510,ceccon,32,181
59511,ceccon,31,83
59512,ceccon,51,18
59513,ceccon,41,1154
59514,ceccon,33,61
59515,ceccon,43,497
59516,ceccon,42,218
59517,ceccon,35,338
59518,cascaes,0,2642
59519,cascaes,13,468
59520,cascaes,16,20
59521,cascaes,29,56
59522,cascaes,23,19
59523,cascaes,21,276
59524,cascaes,15,261
59525,cascaes,41,34
59526,cascaes,33,80
59527,cascaes,43,136
59528,cascaes,42,1147
59529,cascaes,35,101
59530,baum,0,2641
59531,baum,41,383
59532,baum,33,37
59533,baum,43,1574
59534,baum,42,479
59535,baum,35,111
59536,maas,0,2631
59537,maas,32,89
59538,maas,31,264
59539,maas,50,18
59540,maas,51,67
59541,maas,41,284
59542,maas,33,24
59543,maas,11,95
59544,maas,43,475
59545,maas,42,1151
59546,maas,35,119
59547,mengue,0,2622
59548,mengue,31,23
59549,mengue,41,205
59550,mengue,43,1870
59551,mengue,42,132
59552,mengue,35,352
59553,manhas,0,2616
59554,manhas,13,16
59555,manhas,29,46
59556,manhas,53,15
59557,manhas,32,69
59558,manhas,52,70
59559,manhas,31,51
59560,manhas,41,34
59561,manhas,33,1937
59562,manhas,42,22
59563,manhas,35,288
59564,barral,0,2606
59565,barral,16,17
59566,barral,29,188
59567,barral,53,25
59568,barral,52,20
59569,barral,21,32
59570,barral,31,479
59571,barral,15,1207
59572,barral,26,73
59573,barral,41,54
59574,barral,33,157
59575,barral,42,25
59576,barral,35,290
59577,caribe,0,2604
59578,caribe,27,18
59579,caribe,13,30
59580,caribe,29,1565
59581,caribe,53,33
59582,caribe,32,107
59583,caribe,31,141
59584,caribe,15,73
59585,caribe,26,189
59586,caribe,41,21
59587,caribe,33,117
59588,caribe,42,28
59589,caribe,28,23
59590,caribe,35,177
59591,mezzomo,0,2597
59592,mezzomo,52,18
59593,mezzomo,51,90
59594,mezzomo,15,92
59595,mezzomo,41,427
59596,mezzomo,11,43
59597,mezzomo,43,1483
59598,mezzomo,42,319
59599,mezzomo,35,46
59600,secundo,0,2595
59601,secundo,13,76
59602,secundo,29,178
59603,secundo,23,1119
59604,secundo,53,38
59605,secundo,52,49
59606,secundo,21,30
59607,secundo,31,79
59608,secundo,15,24
59609,secundo,25,18
59610,secundo,26,31
59611,secundo,22,24
