10659,56,,271,,166,19,128,,,,,,130,,443,2758,1285,25,387,1623,179,,,209,336,1917,638,montalvao
10646,92,26,29,,122,,17,81,59,547,301,72,407,88,30,159,1712,254,731,2676,575,515,719,845,189,296,85,reginaldo
10597,68,,,,,,20,,,,,,18,,,33,535,484,204,5644,2267,563,167,171,259,81,38,favaro
10577,54,26,15,,32,,,,,25,15,15,25,,,178,578,212,1043,6256,831,359,493,68,170,54,95,gallo
10559,20,44,151,25,136,16,32,64,22,95,189,406,1379,700,61,391,278,1220,2524,1634,190,260,265,44,60,106,247,lyra
10549,66,16,81,,268,29,75,126,65,139,51,69,120,33,36,488,1777,224,857,3264,642,418,747,185,188,456,119,diad
10536,116,95,170,43,408,19,170,502,384,825,221,177,372,274,56,999,561,100,611,2070,1008,254,152,139,231,389,190,maceno
10529,92,,49,,307,25,38,363,114,68,19,,116,36,383,3966,1070,263,515,1695,293,137,97,96,157,440,150,jesua
10517,32,,2184,48,460,31,58,109,145,414,132,25,600,87,457,1401,656,102,561,1710,350,258,47,240,116,188,101,liborio
10515,82,,226,,65,,,22,133,37,24,25,660,,297,1838,1051,593,1558,2456,296,568,159,70,18,157,150,lapa
10498,49,,266,86,462,48,67,1273,514,502,,153,188,59,,917,925,130,866,2020,317,299,695,49,208,253,122,mineiro
10490,47,,,,,,32,,,,,,,,,36,785,896,607,3175,1739,952,1589,239,195,89,47,zanon
10470,239,29,40,,176,27,67,81,126,721,337,1010,1233,523,43,205,1452,188,522,2238,361,93,51,105,201,270,125,teotonio
10448,87,78,177,44,429,54,109,409,141,437,200,245,798,273,45,591,1173,175,999,1889,449,210,376,128,331,479,122,sila
10437,51,18,43,,87,,,144,51,318,385,3494,507,41,,94,2230,96,726,1271,210,65,102,31,48,114,268,queiroga
10430,27,29,308,21,108,,48,124,226,1671,812,221,301,272,28,190,1380,91,1154,2105,317,69,59,58,133,401,268,otaviano
10426,91,19,166,17,337,40,63,203,50,243,56,132,214,68,80,1208,1374,243,822,2769,507,227,440,126,355,411,165,alneida
10413,111,21,104,84,203,25,93,158,133,929,226,354,697,254,23,482,910,372,879,2042,566,530,273,135,174,486,149,sipriano
10388,152,84,188,52,153,,33,166,87,471,184,436,217,183,43,404,1041,184,939,2872,810,482,260,269,202,348,124,crispin
10370,66,47,88,,167,,47,178,203,286,168,216,597,111,78,635,2107,195,1001,2448,341,181,149,93,153,578,214,amelia
10368,84,15,66,21,367,17,57,1380,353,780,209,201,155,46,311,556,611,386,1859,1311,168,142,536,53,179,204,301,anchieta
10364,59,,32,32,164,,59,124,215,1093,583,1153,1400,1479,68,195,389,34,579,1702,256,52,17,213,131,224,97,terto
10360,112,33,502,472,85,,21,25,,56,19,38,50,,21,109,359,35,621,5101,825,371,559,520,168,118,113,gutierrez
10349,124,,34,,106,,28,92,119,464,1188,2117,1097,375,30,150,781,100,924,1639,246,212,56,44,79,199,116,adelino
10349,111,31,96,38,241,22,22,180,137,524,377,203,891,200,71,207,1233,63,534,2714,899,510,247,119,238,302,139,diego
10347,117,,,24,188,,81,284,142,32,,,48,20,,77,2744,138,959,2270,960,568,150,48,141,1187,135,damas
10343,67,,810,122,195,,44,659,205,214,706,161,318,130,17,213,1989,163,1069,2031,502,109,159,46,145,116,136,leocadio
10337,96,80,121,17,94,,19,311,70,298,52,48,458,783,126,172,1083,64,2001,2366,420,115,871,208,157,127,174,salgueiro
10326,45,17,177,268,160,38,43,705,383,896,1327,1395,494,150,99,471,439,100,525,1349,278,277,153,116,68,222,131,segundo
10318,148,123,132,38,122,,39,163,107,762,257,497,658,346,137,565,1125,193,785,2031,598,332,210,231,311,325,76,domingo
10316,92,,,,179,,15,,,42,36,39,126,17,,143,742,327,1006,1972,1042,1249,2824,56,132,82,150,von
10312,49,15,66,30,204,16,54,200,170,200,380,28,47,26,120,799,1909,223,940,2984,660,95,129,236,320,328,84,catarino
10311,58,,,,,,32,,,16,,,30,,,90,571,599,503,4904,1126,970,883,176,133,91,70,conti
10295,66,17,815,1611,113,,,44,16,64,23,28,50,15,,79,329,41,395,3100,777,891,1267,171,135,124,96,hernandez
10261,132,28,193,,154,23,,35,20,87,227,638,757,86,23,265,1634,298,1500,2204,473,475,456,102,169,192,68,belmiro
10247,69,255,157,71,1084,23,30,1201,42,880,18,,20,,,241,971,103,1334,1098,249,201,986,676,153,181,188,almada
10235,62,,59,74,325,54,48,165,19,200,21,48,241,,,351,1262,311,1468,3201,686,212,726,113,169,201,192,real
10225,38,,,,,,17,58,,,,,,,,76,510,63,434,6933,1091,223,235,211,190,49,44,ricci
10214,81,,41,,74,,60,89,144,364,21,59,394,45,,196,1576,125,702,1740,574,1751,1629,155,180,102,87,bem
10213,30,,86,23,542,45,54,442,36,36,,79,32,,,92,564,115,1502,4730,896,130,275,99,121,142,112,carreira
10213,61,16,509,602,204,33,32,126,63,266,54,137,164,76,37,287,1176,404,720,2187,584,732,551,201,153,642,196,marquez
10203,51,31,36,,208,,47,304,187,87,35,164,437,29,130,1540,891,141,699,3135,511,219,281,208,368,247,205,roma
10191,106,114,253,68,574,83,134,498,221,662,166,402,704,292,152,1698,658,259,417,1179,237,83,343,93,213,382,200,moureira
10185,34,,,,61,,48,,,,,,,,,28,2619,66,220,2244,92,42,,301,666,3349,360,carrijo
10184,75,24,422,23,252,,46,110,188,629,131,111,317,139,79,420,1265,254,904,2842,581,257,157,148,212,405,182,rubens
10182,77,34,178,16,342,42,79,246,75,373,86,128,369,127,33,563,1422,199,827,2740,529,228,312,155,304,554,144,ferreura
10176,34,,234,,121,,27,,,19,17,18,38,,,108,224,31,170,6748,1525,167,51,285,158,93,89,tanaka
10175,54,,,,80,,34,,,58,,22,27,16,,34,2082,832,723,3340,570,675,286,60,118,1059,80,tristao
10169,126,32,197,35,490,59,151,599,148,349,175,156,308,171,173,1407,1178,242,874,1725,294,141,187,106,236,392,218,costas
10169,38,,84,120,63,,22,,,,,,,,,49,169,20,450,1767,751,295,4117,1821,214,63,60,quintana
10149,68,33,64,31,120,,39,130,94,498,219,124,717,125,69,158,2086,104,614,2465,641,481,433,102,190,411,121,adriana
10138,,16,839,,1105,26,,87,18,437,29,36,37,42,,79,4316,122,1123,979,401,61,51,16,46,100,146,perdigao
10136,106,64,140,16,176,,77,176,103,833,386,484,949,316,142,470,744,184,738,2296,430,343,98,87,173,457,136,florenco
10131,24,37,2834,73,414,63,,26,,92,152,137,257,134,,2623,134,49,655,1301,123,468,,90,91,182,135,barauna
10121,108,,137,,97,,30,122,95,927,657,1578,1183,547,87,501,1041,158,651,1385,130,100,21,68,152,215,104,noberto
10106,79,27,70,28,209,36,,93,40,170,458,191,1264,164,51,124,1582,59,491,2997,718,313,127,116,186,330,171,priscila
10064,35,62,726,50,124,,26,52,45,6336,117,70,135,,15,67,144,27,712,761,96,56,130,42,46,53,119,girao
10053,96,56,351,,144,,239,89,67,1160,225,52,203,223,52,747,1730,212,1009,1594,379,61,88,105,200,669,287,crisostomo
10041,20,,39,,3502,78,31,21,200,172,90,275,25,,,231,1276,24,683,1223,325,1142,139,25,27,332,131,pamplona
10013,149,84,202,18,489,39,75,339,159,560,121,170,404,358,324,1289,669,238,734,1978,420,213,113,94,256,413,105,anjo
9995,15,94,598,38,384,76,48,7002,36,30,,28,345,41,,39,81,24,342,343,19,40,26,,31,135,163,lindoso
9992,125,55,210,21,301,17,97,462,202,538,92,266,308,222,161,574,1181,239,930,1823,404,286,449,140,205,537,147,veira
9975,38,32,82,,120,,53,103,427,610,41,153,2435,249,37,576,375,64,1528,1636,235,124,368,204,151,184,139,granja
9965,,,,,36,,,,,,,,,,,61,317,91,173,1393,1161,2937,3398,54,211,49,37,girardi
9960,162,77,218,145,291,18,56,157,34,230,144,295,516,104,39,258,1227,213,612,2512,946,403,275,148,292,495,93,enrique
9952,42,,75,35,136,17,19,61,33,132,93,116,228,56,34,165,981,52,531,1879,925,1106,2619,116,172,236,86,michel
9951,106,,215,21,220,,73,128,94,529,139,105,139,54,25,201,1821,267,1359,2370,539,194,369,99,227,508,135,cristino
9940,36,35,77,53,692,32,87,943,282,132,70,142,641,299,218,1992,423,181,1278,1253,121,116,214,57,176,305,85,cinceicao
9929,103,,217,21,130,,30,240,22,88,28,50,63,,42,930,4278,287,334,1145,138,25,44,138,183,1084,295,leles
9918,107,49,283,19,442,42,64,228,127,444,223,206,748,214,40,465,838,147,841,2211,445,278,588,102,327,343,97,davsilva
9914,52,,570,44,43,,,34,,87,63,34,464,3925,93,407,399,308,1333,1401,157,43,76,161,66,48,95,calheiros
9897,50,,115,,152,21,26,134,133,161,128,279,193,36,28,349,1196,176,1147,3445,430,977,164,120,136,177,107,martinho
9888,79,21,158,,136,,42,88,78,768,393,1466,1454,349,31,246,1030,210,744,1732,127,56,,79,123,347,117,salvino
9886,20,,111,,8188,127,15,76,,29,,,,,,,52,17,109,176,113,648,19,,37,79,21,aviz
9886,47,25,644,,157,,25,17,39,249,72,205,109,169,59,169,1959,194,650,2879,788,771,143,118,45,199,150,eleuterio
9878,95,,16,,32,,16,21,,,,,,,,22,480,46,361,3006,1420,2091,1709,129,313,39,53,bressan
9871,88,15,101,17,181,33,25,158,120,130,306,248,1028,201,92,165,1969,59,223,2176,685,199,108,210,435,731,168,gabrielly
9870,28,49,401,36,262,21,49,371,83,196,104,152,1039,76,134,380,862,285,2120,1973,248,89,359,77,121,261,94,fonte
9865,,,,,,,,,,,,,,,,,2197,,28,6994,368,58,18,42,35,56,,donizeti
9841,78,,127,,180,,,38,31,101,68,33,192,63,23,272,381,216,660,744,762,1763,3540,105,261,89,88,hermes
9836,125,19,231,,133,,43,25,64,286,77,459,222,155,143,206,2050,660,921,2089,613,808,66,69,105,197,68,eleoterio
9832,36,,29,,95,,,479,40,352,43,431,358,21,22,16,37,,239,1274,4285,1601,234,29,47,47,84,colaco
9829,80,45,135,117,289,133,44,245,93,352,140,131,387,100,38,326,1290,209,1931,1541,486,594,284,115,182,371,171,charles
9829,61,,185,,498,22,,437,1105,47,15,28,180,175,,222,3437,113,754,1105,173,144,754,40,83,94,134,lages
9811,118,,,,34,,17,,,,,19,,,,43,246,667,660,1524,1454,1857,2812,89,129,54,34,schimidt
9805,43,356,78,63,112,,55,95,59,688,50,56,384,58,34,416,2402,207,985,2208,291,534,54,62,108,301,100,dimas
9796,46,82,45,,169,,108,109,394,537,97,227,1065,329,41,222,1357,252,941,2370,628,82,39,97,217,254,84,vitalino
9758,55,,165,,21,,,23,28,595,452,1326,924,689,23,342,835,57,939,2511,189,61,31,130,95,161,80,martiniano
9756,70,54,243,96,279,24,52,362,41,874,52,396,180,46,85,1222,1882,228,1518,1121,192,114,96,87,40,180,222,filgueiras
9745,37,,22,,142,,41,,,,,,,,,738,1712,49,536,376,227,190,3455,46,118,1825,193,faleiro
9741,87,120,303,77,559,44,141,410,190,924,318,388,843,308,126,736,321,55,601,1847,180,56,47,149,205,434,272,calvalcante
9734,129,61,135,34,257,,94,177,131,781,260,242,669,337,84,424,1247,238,707,1872,554,244,36,129,244,533,101,onorato
9723,31,29,288,112,223,17,16,230,73,209,137,78,264,51,37,287,1236,194,1855,2444,400,287,364,124,173,398,166,abraao
9718,30,,,,21,,,,,,15,,40,,,,79,28,292,249,558,893,7299,42,53,33,23,castilhos
9705,63,,611,47,649,338,139,701,923,228,,17,309,,33,2674,631,102,548,639,152,73,201,33,44,309,217,barcelar
9695,79,33,182,40,505,55,53,389,103,364,109,172,497,259,69,671,1343,209,845,1914,460,221,238,134,224,389,138,ferreia
9679,102,96,100,67,66,,,45,,122,145,168,332,67,85,349,1241,340,1569,1969,862,1114,182,181,119,256,87,damazio
9655,59,22,232,59,98,,,39,139,347,520,353,458,284,85,186,1275,299,1072,2627,374,428,76,135,92,330,51,horacio
9653,,,,,67,,46,,,,,,,,,20,2564,,42,972,115,,21,62,225,5123,320,cruvinel
9639,101,,,,,,16,,,,,,,,,30,565,208,327,3621,1213,1554,1496,66,241,60,83,bianchini
9633,146,89,142,32,459,45,50,93,78,125,68,68,289,55,39,377,1112,294,753,2197,1101,491,668,253,293,217,99,gonsalvez
9628,67,,21,,28,,36,25,119,24,,,,,17,544,1795,32,106,3863,1619,239,218,65,461,208,109,sene
9588,45,,958,28,345,,41,189,25,525,90,375,364,105,,154,409,131,321,2060,911,348,1517,266,97,112,149,rolin
9587,26,,32,16,49,,,30,37,38,,29,109,23,24,232,309,111,1844,1955,1134,641,2526,80,110,46,164,portella
9581,47,,379,,132,19,,99,336,849,235,600,483,397,164,597,891,179,1124,2013,249,302,30,49,70,231,95,satiro
9546,90,92,171,29,108,,40,81,,977,43,109,524,28,31,204,1256,324,1221,2330,623,384,234,106,125,303,98,lauriano
9545,103,61,209,32,305,43,50,268,136,511,214,203,348,129,108,834,1143,156,878,1919,433,178,330,142,185,466,161,oliveirq
9517,28,,169,189,34,,,,,40,,,29,18,,93,359,195,1363,2974,1107,949,1393,113,113,176,134,thome
9506,73,31,418,334,135,20,25,49,16,108,55,254,236,34,38,183,459,78,826,1915,589,486,2173,468,187,156,160,leon
9474,15,,87,25,392,109,24,1145,4104,1067,19,18,55,,,67,117,18,285,479,32,69,,24,52,391,859,galeno
9461,175,192,428,75,808,46,262,946,348,566,339,192,489,106,64,748,579,119,506,1267,236,113,111,73,248,304,121,cavalho
9457,125,81,438,79,540,34,163,523,119,506,57,62,173,74,181,1366,774,150,554,1707,361,136,223,170,273,429,159,mato
9453,79,,78,17,209,,229,322,128,41,29,,22,,,196,2133,53,154,1139,249,46,33,141,456,3378,287,divina
9452,477,23,135,107,60,,,56,,58,18,56,113,16,59,299,226,50,617,4457,568,263,441,753,400,106,72,duran
9447,126,39,164,,125,,91,95,75,670,212,821,335,120,17,210,1029,256,1306,2436,335,120,77,131,120,319,203,casimiro
9446,30,101,94,20,200,,237,787,1160,190,15,,784,114,433,291,344,98,534,1378,190,239,1422,242,174,153,203,vilanova
9408,,25,93,52,216,,43,38,72,223,31,91,255,347,69,2546,508,99,1078,2651,308,151,99,118,64,121,96,pita
9393,29,,20,,29,,15,18,,44,40,25,109,23,18,63,1391,56,228,4040,672,772,1282,90,141,198,66,stefani
9383,86,147,366,48,355,202,25,1513,342,464,67,110,225,36,19,958,415,130,517,1568,277,200,483,79,138,461,152,verde
9377,60,,328,180,,,,21,,,,,18,,,97,177,16,206,689,1034,4349,1674,145,96,46,189,cordova
9372,31,,,,35,16,,,,,,,,,,28,393,42,212,3704,1366,1359,1686,106,184,122,43,zanini
9365,39,,,,28,,,,,22,,,32,,,33,792,197,396,445,1137,2346,3403,185,145,40,52,werner
9358,55,,,,108,,,,,,,,,,,19,39,22,278,360,1027,1351,5554,104,231,57,88,ritter
9356,120,99,467,57,474,25,112,340,69,619,193,243,304,116,24,2063,818,79,292,1499,205,76,54,150,227,456,175,queroz
9349,26,,,,26,,,26,,25,,,,,,26,66,17,209,335,930,1330,5840,133,250,47,29,bender
9349,69,44,462,37,271,,27,252,213,62,22,24,86,37,30,176,2983,217,487,2624,485,89,66,52,89,219,212,perpetuo
9348,41,18,111,,81,,32,272,140,823,433,580,679,630,38,374,688,466,1240,1794,320,58,,50,98,257,105,aprigio
9347,38,44,88,28,126,,85,34,28,79,277,110,422,465,270,853,443,241,737,1899,775,313,352,118,291,757,470,vasco
9341,115,34,258,59,384,16,107,317,108,243,161,179,642,114,84,467,570,113,686,3143,471,123,272,169,168,217,121,torre
9340,67,15,59,34,156,,29,234,305,198,92,206,936,115,36,545,1690,156,635,2140,560,253,175,80,196,333,82,joana
9292,65,107,67,,59,,,24,44,106,39,59,177,36,22,81,428,177,425,1138,1785,2201,1798,133,131,85,80,walter
9288,33,,31,,122,,84,202,285,324,37,1764,370,89,676,1465,226,141,762,1972,115,29,20,72,35,122,298,mangueira
9284,,,136,30,7178,276,28,533,,55,,,,,,,82,,217,186,53,220,25,,43,104,52,raiol
9283,58,,15,,22,,,,,,,,,,,17,63,,69,1620,2213,949,3733,143,251,36,19,brizola
9281,46,,,,41,,,64,28,165,133,294,87,48,27,159,2482,301,886,3186,547,174,73,118,94,208,79,egidio
9270,64,,35,,46,,31,37,29,119,84,69,141,16,15,168,5612,176,421,1183,221,24,21,47,136,447,116,geralda
9269,96,157,424,87,684,15,15,155,93,3545,48,157,1871,45,40,59,92,143,196,519,62,39,,231,163,106,213,tabosa
9264,28,,,,17,,,,,,,,,,,61,405,,75,4256,2647,265,671,125,212,410,54,furquim
9255,33,,667,,988,127,,29,16,,,,158,,,813,1735,226,1936,1527,128,70,418,23,40,102,137,moutinho
9211,74,50,134,62,182,25,25,152,118,540,307,194,593,129,31,237,1950,115,546,1939,382,265,259,124,183,413,182,ester
9202,67,19,108,17,240,,28,133,79,652,275,259,661,123,96,266,1128,131,644,2651,460,214,165,108,192,293,180,fabio
9198,21,,172,,81,27,,,24,22,15,21,90,65,,389,1130,314,2851,2542,375,178,284,120,158,119,160,matta
9192,52,,80,52,27,,35,,29,55,20,,116,30,19,278,278,169,1067,3335,685,696,1404,316,154,105,160,villa
9168,42,89,83,,163,24,19,93,74,649,533,252,815,472,75,687,1302,140,447,2006,445,99,40,107,94,352,59,ciriaco
9165,244,27,150,33,409,47,78,306,154,439,71,128,291,66,45,631,1206,312,676,1732,503,208,294,204,311,461,139,goncaves
9163,175,102,140,51,318,30,104,124,50,129,40,133,343,112,176,801,669,173,485,2875,281,113,141,367,421,658,152,barretos
9146,44,29,72,,139,,22,116,70,304,184,174,651,99,31,148,2790,113,449,1885,472,215,65,112,233,533,168,flavia
9127,89,58,220,29,411,43,59,315,188,339,207,210,657,181,54,523,801,167,956,1691,413,234,441,169,197,395,80,dq
9127,,,63,,8874,,,,,,,,,,,,,,,,,,,,176,,,munduruku
9123,49,,,,29,,28,86,,,,,20,48,,2997,429,30,739,2607,340,48,38,98,93,1187,205,cotrim
9122,21,,15,,29,,,,,26,22,36,85,,,45,695,165,1183,5346,548,241,289,85,68,86,104,paschoal
9112,61,,,,53,,,,,,,,66,,,63,1802,363,4320,1330,421,175,77,30,24,47,206,werneck
9107,68,27,98,,189,,48,114,48,315,90,87,143,46,38,614,1282,152,741,2607,624,291,663,113,186,404,105,oliveirs
9073,37,,94,15,503,,31,42,,23,41,59,71,,,101,703,74,631,823,490,1000,3564,201,134,271,112,figueiro
9070,70,,,,32,,19,19,,19,,,,26,,45,303,510,204,3137,1465,671,1941,172,271,77,39,ferri
9047,78,,34,,60,,,26,31,147,43,118,134,41,,34,1106,108,706,2088,1471,2012,331,100,143,160,34,geremias
9040,49,,30,,107,,,1473,,,,,15,,,15,62,50,319,165,122,291,6136,48,22,20,69,guterres
9033,33,,126,25,131,,44,211,61,252,124,223,814,84,44,319,2677,328,952,1032,209,354,199,52,77,435,217,filipe
9030,116,,30,,120,,,42,61,51,132,76,345,64,28,104,811,205,137,3168,1477,541,430,330,425,247,43,gabrieli
9026,274,,,,52,,,,,,,92,43,,,28,6065,265,952,767,65,51,64,17,60,62,112,quintao
9008,302,,,,138,,,,,72,,,,,,35,411,1767,243,495,844,1157,3115,69,185,36,55,braun
9008,109,98,215,31,387,24,111,262,142,397,176,173,500,121,38,499,994,186,929,1934,332,156,299,117,179,442,157,gimes
8997,,,65,,263,,,15,,23,27,25,84,24,,261,1560,284,2381,2491,285,136,607,32,74,131,179,penna
8996,159,71,197,22,644,19,70,626,109,287,82,116,319,56,39,486,902,125,580,1236,617,415,737,195,340,417,130,perera
8991,69,107,293,66,545,73,47,433,197,731,283,326,698,162,205,975,450,192,807,1420,201,98,102,79,131,219,82,naacimento
8983,101,16,34,,105,,35,65,103,181,47,158,235,77,52,463,517,195,336,3551,657,471,979,162,174,161,82,martim
8972,61,24,64,28,362,76,31,4681,48,70,16,92,147,,15,88,192,78,445,548,453,561,360,,83,180,261,jansen
8969,50,22,82,19,235,,21,94,107,736,402,207,1112,214,51,232,1161,89,518,2229,364,281,123,83,119,278,129,edson
8968,101,20,123,,43,,55,74,55,268,163,112,157,176,37,228,1362,144,1299,3069,485,290,85,143,135,260,75,virgilio
8965,47,45,19,89,77,,22,56,44,121,101,188,542,80,,118,1016,170,677,3360,791,575,365,67,126,193,57,rodolfo
8958,25,,,,57,,149,,,,,,,,,30,3681,21,535,1738,282,51,79,87,92,1385,677,marra
8952,21,,,,16,,,,,15,,,,,,50,479,,47,2935,2173,1056,1625,159,229,49,36,zanin
8924,43,,,,43,20,,,,25,,,,,,36,2462,202,2946,2178,343,56,150,28,58,145,139,tostes
8921,294,,,,37,,,,,,,,,,,22,143,1563,203,588,1025,2121,2480,118,188,30,39,schulz
8914,57,,,,30,,33,,15,,,,,,,,138,,171,1580,1363,1736,3095,173,363,41,63,zanatta
8908,105,,22,,,,,,,,,27,21,,,59,853,182,456,1561,1016,1294,2898,64,155,65,48,keller
8905,,65,255,18,5369,229,,30,,45,,,,,20,41,273,283,983,557,134,129,245,,58,64,64,lameira
8887,86,35,63,27,253,17,50,261,213,513,479,374,633,121,39,282,1100,169,532,1761,357,537,333,62,93,276,221,gorete
8884,21,,78,21,5377,104,27,187,52,73,25,28,97,,,89,869,31,393,741,132,170,36,,88,120,88,brigida
8883,26,,,,130,,113,208,513,,30,,138,21,16,3337,739,177,237,2153,199,62,269,32,93,181,181,abade
8881,57,,61,16,158,17,,86,53,227,122,123,750,104,22,107,1417,92,566,2995,683,270,241,146,193,249,99,renata
8880,83,,27,,111,101,51,372,41,15,18,168,180,27,24,435,520,215,679,2486,525,491,1340,82,105,459,314,corte
8880,64,,,,51,,19,45,,,,,,,,,713,162,279,750,528,1177,4373,186,164,272,48,goularte
8865,,,,,45,,20,,,,,,26,,,205,100,50,149,648,1161,2624,3388,68,204,91,44,koch
8859,83,121,237,53,526,33,126,754,355,708,277,387,551,176,65,945,576,108,425,1291,131,72,97,83,163,338,178,arujo
8853,108,41,132,17,148,36,32,87,85,595,251,642,576,248,53,270,638,249,932,1932,514,368,161,143,145,292,158,gaudino
8832,82,17,77,,155,23,15,73,53,133,137,120,629,109,102,382,1899,220,660,2025,719,349,183,137,185,257,79,izabel
8817,65,,44,,26,,,41,,17,,,20,,,42,461,71,717,4294,1781,684,232,52,87,89,51,bianco
8817,81,22,,,,,,,,,,,,,,18,46,282,37,440,3430,2941,1141,181,144,16,,sutil
8799,96,37,132,,281,,51,179,110,337,124,116,247,79,77,793,1170,198,757,2026,482,218,382,115,210,423,136,oliveiea
8795,81,,,,,,,,,,,,,,,32,377,623,194,3399,1558,1138,931,141,150,79,24,calegari
8790,56,,,,29,,,,,,,,,,,26,404,339,260,2433,2507,734,1642,89,120,48,41,bonato
8786,44,,24,,105,,202,,,15,,,25,,21,2436,73,51,76,2912,248,65,86,408,314,1516,128,adorno
8777,79,42,270,37,527,70,118,420,169,555,175,230,416,144,90,1305,614,152,369,1454,290,122,269,164,149,366,181,cena
8777,25,,77,35,98,,33,58,55,2171,527,1210,873,601,61,93,351,,557,1300,97,198,58,39,48,121,62,teodosio
8768,108,43,84,87,187,21,37,249,121,294,195,107,349,72,42,205,2265,139,588,1740,471,263,107,98,250,487,159,pablo
8763,77,63,699,764,103,,,26,29,50,24,37,71,29,26,70,317,53,443,2309,930,485,813,982,146,83,121,ramirez
8760,51,,,,22,,,,,,,,,,,,42,,101,243,1540,3662,2689,83,175,21,67,back
8758,80,26,125,23,271,17,166,315,150,318,74,115,225,72,24,564,1122,159,600,2307,380,305,321,126,219,520,134,pereura
8755,29,41,59,24,83,,59,109,122,301,213,378,1104,150,169,627,1131,162,831,1849,265,149,134,103,155,321,178,virginia
8737,67,,91,,261,,38,77,23,814,132,461,252,48,,410,1299,450,1073,2101,420,56,146,41,118,253,85,carolino
8731,37,,46,19,85,,21,80,201,855,444,277,502,472,85,560,1413,68,879,1690,288,141,79,80,111,155,140,higino
8726,75,,165,335,60,,72,49,72,128,69,165,558,108,35,391,2232,183,955,1981,346,106,66,104,123,253,91,aniceto
8708,,,72,,126,,,,,21,,59,1028,4601,68,122,88,32,396,1699,102,26,,45,86,34,45,omena
8707,33,25,427,,199,,,52,171,221,33,138,270,35,54,191,2074,129,640,2342,546,188,269,108,80,344,115,cornelio
8705,45,,17,,1203,,18,,,145,,,61,57,388,318,642,682,1101,2486,352,405,483,21,54,89,81,cravo
8681,103,28,342,28,37,,16,,,,39,,30,,,451,3039,545,621,2066,270,67,540,56,81,194,102,benfica
8676,,,40,,47,,,,15,,,,,,,76,59,,92,496,1047,2380,4015,72,201,43,34,jung
8666,17,,130,,7208,468,,37,,20,,,17,,,18,31,20,149,168,30,150,17,,,101,33,favacho
8645,33,,,,19,,,,,,,,,,,16,554,19,77,5984,829,617,51,206,112,52,36,crepaldi
8642,39,49,56,21,34,,18,36,19,681,424,728,498,261,37,160,1021,315,645,2178,564,343,89,76,68,232,43,juvencio
8642,80,27,158,25,277,,127,360,188,298,77,174,267,68,26,619,1146,235,715,1907,358,243,296,108,181,523,148,pereiea
8641,93,,107,50,113,,38,206,221,996,229,197,629,278,39,167,1241,198,651,1979,526,83,74,90,106,242,73,simiao
8635,49,103,965,18,110,,34,121,193,410,137,41,221,376,41,460,617,139,841,2687,221,50,346,169,64,101,113,soriano
8623,57,,104,,66,,36,40,106,139,143,72,278,88,20,219,1094,182,991,2304,679,956,682,82,96,100,73,leopoldo
8618,30,,75,65,39,,34,,,17,15,,32,,,83,295,23,259,5694,1052,117,79,262,113,125,174,nakamura
8611,18,,113,17,3984,634,33,58,29,54,25,,60,101,217,738,307,40,392,533,107,79,606,26,19,348,59,pureza
8610,28,,,,42,,,,,,,,32,,,43,20,,57,141,691,1107,5874,318,109,47,,bairros
8610,26,,18,,134,,20,75,,,56,,79,,,71,413,40,753,5196,754,92,372,197,108,123,45,galhardo
8604,63,22,37,,305,27,21,49,64,204,228,142,440,51,36,378,1331,121,1000,2530,490,299,189,87,91,272,121,sueli
8598,42,,170,,19,,22,73,100,35,47,,36,,29,131,1233,29,1085,4192,471,197,160,90,78,168,164,cury
8581,36,17,104,36,183,,102,265,154,122,,83,281,84,,670,658,203,908,2963,546,193,376,112,121,170,163,rio
8580,62,,32,40,57,,,22,,15,16,15,17,,,85,385,167,331,3461,1525,635,1037,242,299,63,43,santi
8578,40,,,,26,,17,,,,,,,,,32,188,319,212,2007,2469,1539,878,256,318,211,28,volpato
8568,116,104,109,18,661,55,124,98,16,1293,37,47,74,148,154,342,1898,103,631,1460,302,193,52,57,189,232,55,acacio
8552,83,36,131,122,44,,21,53,31,102,49,63,108,41,,173,352,33,271,4142,897,272,503,619,234,97,59,goncales
8550,21,,660,,436,,440,87,16,68,,16,417,80,20,511,307,30,273,4277,113,46,79,61,103,280,195,cursino
8547,33,,37,,243,16,27,43,,,,,20,,,122,188,,184,5465,1185,80,58,137,110,317,238,watanabe
8540,67,30,155,37,233,22,22,306,116,286,206,195,871,220,63,169,1077,135,310,2226,623,273,143,106,199,317,133,bianca
8516,196,70,172,49,449,36,116,421,147,440,106,148,323,106,77,625,834,176,439,1534,466,189,296,190,340,442,129,rodrigue
8514,78,,547,21,257,30,56,299,97,933,19,269,619,741,28,282,661,789,357,1405,324,178,60,126,134,148,46,clarindo
8514,21,,,,,,,,,,,,29,40,,113,384,681,682,4587,628,306,527,136,82,157,62,rizzo
8493,80,,71,38,221,15,22,88,62,279,157,148,617,157,51,189,1141,76,651,2279,628,461,361,113,183,261,133,alex
8471,156,102,62,27,224,,57,254,173,1261,114,205,408,75,90,587,698,145,555,1610,385,284,218,133,130,319,185,olinda
8460,26,,,,66,,20,21,16,107,87,295,904,107,16,148,2744,83,915,2072,210,116,59,98,70,179,86,heleno
8456,74,39,339,25,423,16,48,310,138,540,176,174,433,108,41,469,593,77,511,2151,492,218,296,84,166,363,152,lma
